"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,269868,"Mosher","MD","Baltimore","Baltimore City","Baltimore",5225,46200,0.0131578947368421,0.0266666666666667,0.0645161290322581,0.0256743935105102,0.012755841015252,"2009-05","2009-Q2",47400,-0.0253164556962025,"2009-01"
2018-02-28,416906,"San Miguel Ranch","CA","San Diego","San Diego","Chula Vista",5226,698000,0.0063437139561707,0.0213637693883524,0.0419465591879385,0.0884459128494293,0.006225127448793,"2006-04","2006-Q2",772600,-0.0965570799896454,"2005-01"
2018-02-28,113872,"Boulder Creek","AZ","Phoenix","Maricopa","Mesa",5227,258300,0.00427682737169518,0.00859039437719641,0.0411124546553809,0.071475241145732,0.0104050118662127,"2006-02","2006-Q1",304200,-0.150887573964497,"2005-07"
2018-02-28,268462,"Sea Cliff","CA","San Francisco","San Francisco","San Francisco",5228,4172200,-0.00621680203892052,-0.00796538031718858,0.0215214357417428,0.061092062335826,,"2016-01","2016-Q1",4264600,-0.0216667448295268,"2015-08"
2018-02-28,269508,"Salisbury Oaks","IA","Des Moines","Polk","Des Moines",5229,311600,-0.004154682007031,0.0369384359400998,0.0438860971524288,0.0509026762731526,0.0210112570587826,"2018-01","2018-Q1",312900,-0.004154682007031,"2018-01"
2018-02-28,273305,"Coliseum-Willow Park","TX","San Antonio","Bexar","San Antonio",5230,83900,0.0461346633416459,0.129205921938089,0.208933717579251,0.0995583769779882,0.0271235651161177,"2018-02","2018-Q1",83900,0,"2018-02"
2018-02-28,276334,"Forest Hill","VA","Richmond","Richmond City","Richmond",5231,323500,0.00810221252726706,0.0289440203562341,0.137882518466409,0.0733254573256079,0.0187336739071913,"2018-02","2018-Q1",323500,0,"2018-02"
2018-02-28,180188,"Atwood Acres","NC","Winston-Salem","Forsyth","Winston-Salem",5232,163800,0.0049079754601227,0.0393401015228426,0.111261872455902,0.0423826362364057,0.00342125964751161,"2018-02","2018-Q1",163800,0,"2018-02"
2018-02-28,275581,"Stone Creek","CA","Bakersfield","Kern","Bakersfield",5233,252000,0.00438421681944998,0.011641910879165,0.0668924640135478,0.0708028094296,-0.00962855981274569,"2006-10","2006-Q4",369800,-0.318550567874527,"2004-12"
2018-02-28,276153,"Woolen Mills","VA","Charlottesville","Albemarle","Charlottesville",5234,231700,-0.00215331610680448,-0.0248316498316498,0.0148926850635129,0.0283245321961707,0.00816700192096054,"2017-10","2017-Q4",237700,-0.0252419015565839,"2017-08"
2018-02-28,416427,"Towne Village","TN","Nashville","Davidson","Nashville",5235,183300,0.00383351588170865,0.0274663677130045,0.144909431605247,0.113252133013665,0.0349560586847328,"2018-02","2018-Q1",183300,0,"2018-02"
2018-02-28,159728,"Hunting Ridge","MD","Baltimore","Baltimore City","Baltimore",5236,225000,-0.00088809946714032,0.0167193854496159,-0.0458015267175572,0.0312644765743966,-0.0109544613164763,"2008-04","2008-Q2",252700,-0.109616145627226,"2006-05"
2018-02-28,403248,"Rancho Encantado","CA","San Diego","San Diego","San Diego",5237,1447300,0.00423258395781293,0.00709762716582005,0.0951948543321983,0.0749849245415408,0.0310703176734481,"2018-02","2018-Q1",1447300,0,"2018-02"
2018-02-28,274484,"Meadowlark","KS","Wichita","Sedgwick","Wichita",5238,93400,-0.0032017075773746,0.00646551724137931,0.0898483080513419,0.0385645069709921,0.0151005959620749,"2001-11","2001-Q4",103600,-0.0984555984555985,"2001-04"
2018-02-28,275615,"Sun Terrace","FL","Naples","Collier","Naples",5239,416300,-0.00287425149700599,-0.0104587592108391,0.0723853683668212,0.118507529812983,0.0227926700780492,"2006-05","2006-Q2",482900,-0.137916752950922,"2005-11"
2018-02-28,417665,"Rancho Del Verde","AZ","Phoenix","Maricopa","Gilbert",5240,282600,0.00569395017793594,0.0209537572254335,0.0945003872966692,0.0797001829080222,0.0118479409178089,"2006-01","2006-Q1",307500,-0.0809756097560976,"2005-09"
2018-02-28,343966,"Rosemary District","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",5241,385100,-0.00490956072351421,-0.0215955284552846,-0.0787081339712919,0.050303656405597,0.00834228676233484,"2006-01","2006-Q1",499400,-0.228874649579495,"2004-11"
2018-02-28,210139,"Eastlawn Gardens","PA","Allentown","Northampton","Nazareth",5242,231200,-0.003877638948729,0.00390794615718628,0.0377019748653501,0.0273709751562654,-0.00842008959435026,"2006-10","2006-Q4",268600,-0.139240506329114,"2005-04"
2018-02-28,343969,"Indian Beach-Sapphire Shores","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",5243,363200,0.0080488481820705,0.0389016018306636,0.166720205589464,0.120532728456982,0.0218849356388253,"2006-01","2006-Q1",436800,-0.168498168498169,"2005-06"
2018-02-28,271074,"Collins View","OR","Portland","Multnomah","Portland",5244,496200,0.00526742301458671,0.015970515970516,0.0273291925465838,0.0929961147264935,0.0313825015084495,"2018-02","2018-Q1",496200,0,"2018-02"
2018-02-28,418087,"Carriage Trail","OK","Tulsa","Tulsa","Tulsa",5245,47900,0.0235042735042735,0.0323275862068966,-0.0876190476190476,0.0398432052687889,,"2017-04","2017-Q2",55100,-0.130671506352087,"2016-09"
2018-02-28,623402,"Lake of Emerald Hills","FL","Miami-Fort Lauderdale","Broward","Hollywood",5246,555200,0.0217151269782849,0.0285290848462393,0.0563165905631659,0.0806642073461297,,"2018-02","2018-Q1",555200,0,"2018-02"
2018-02-28,274237,"Lake Park","FL","Naples","Collier","Naples",5247,424500,0.0155502392344498,0.0313411078717201,0.0695389266817838,0.13689415428741,0.0331393266455258,"2006-04","2006-Q2",480000,-0.115625,"2005-12"
2018-02-28,418146,"Meadowfield","SC","Columbia","Richland","Columbia",5248,223900,-0.000892458723784025,0.000446827524575514,0.0298988040478381,0.0446151442221336,0.015330613559654,"2018-01","2018-Q1",224100,-0.000892458723784025,"2018-01"
2018-02-28,416655,"Burchwood Gardens","TN","Nashville","Davidson","Nashville",5249,288900,0.00802512212142359,0.0112005600280014,0.0668389955686854,0.145621862798633,0.0721079216792075,"2018-02","2018-Q1",288900,0,"2018-02"
2018-02-28,183019,"Mountain Island","NC","Charlotte","Mecklenburg","Charlotte",5250,219500,0.00826825907211759,0.0285848172446111,0.119326874043855,0.0755557742604274,0.022623433451376,"2018-02","2018-Q1",219500,0,"2018-02"
2018-02-28,272241,"Servite Woods","WI","Milwaukee","Milwaukee","Milwaukee",5251,62200,0.0247116968698517,0.0436241610738255,0.222003929273084,0.0664064632193162,-0.0401462203157366,"2008-02","2008-Q1",93700,-0.336179295624333,"2003-04"
2018-02-28,275095,"Property Owners of Apple Creek","TX","San Antonio","Bexar","San Antonio",5252,170400,0.0148898153662895,0.0327272727272727,0.071024512884978,0.0612242780458132,0.0196266824744784,"2018-02","2018-Q1",170400,0,"2018-02"
2018-02-28,417194,"Polaris South","OH","Columbus","Franklin","Columbus",5253,206100,0.0419615773508595,0.153975363941769,0.241566265060241,0.0793362887332449,0.0326965815874689,"2018-02","2018-Q1",206100,0,"2018-02"
2018-02-28,11617,"Gleed","WA","Yakima","Yakima","Yakima",5254,233000,0.003877638948729,-0.00214132762312634,0.10794103661436,0.0679835704515102,0.0281027532277776,"2017-11","2017-Q4",233500,-0.00214132762312634,"2017-10"
2018-02-28,188830,"Fairview","NJ","New York","Monmouth","Middletown",5255,401200,0.00274931267183204,-0.0161844041196665,0.0541250656857593,0.0346936536160902,-0.000224050678441889,"2006-06","2006-Q2",430800,-0.0687093779015785,"2005-03"
2018-02-28,737957,"South Park","NC","Winston-Salem","Forsyth","Winston-Salem",5256,62800,0.0211382113821138,0.0536912751677852,0.107583774250441,0.0272530984067563,-0.0247665006854871,"2008-03","2008-Q1",80900,-0.223733003708282,"1999-11"
2018-02-28,269775,"Cameron Village","MD","Baltimore","Baltimore City","Baltimore",5257,109900,0.0101102941176471,-0.0359649122807018,0.0328947368421053,0.0762734006723074,,"2017-09","2017-Q3",114900,-0.0435161009573542,"2017-06"
2018-02-28,273647,"Erie","OH","Youngstown","Mahoning","Youngstown",5258,34600,-0.00859598853868195,-0.0597826086956522,0.0236686390532544,0.0202494098873014,,"2017-10","2017-Q4",37000,-0.0648648648648649,"2017-08"
2018-02-28,421056,"Kingsridge","TX","Dallas-Fort Worth","Tarrant","Fort Worth",5259,366800,0.00355677154582763,-0.00380228136882129,0.0549324129997124,0.0652550085456454,0.0329649385808837,"2017-11","2017-Q4",368200,-0.00380228136882129,"2017-08"
2018-02-28,145939,"Sylvan Grove","KS","Kansas City","Johnson","Overland Park",5260,203000,-0.000984251968503937,-0.0102389078498294,0.0490956072351421,0.0483649750278505,0.0222508853514445,"2017-10","2017-Q4",205500,-0.0121654501216545,"2017-08"
2018-02-28,125840,"Port Royal","FL","Naples","Collier","Naples",5261,7348900,0.00795512213855628,0.0155183373407401,0.058309331797235,0.0770673864840823,,"2018-02","2018-Q1",7348900,0,"2018-02"
2018-02-28,416380,"Westworth  Village","OH","Columbus","Franklin","Columbus",5262,204900,-0.00048780487804878,0.0270676691729323,0.165529010238908,0.0710148940330442,0.0282364995546418,"2018-01","2018-Q1",205000,-0.00048780487804878,"2018-01"
2018-02-28,623400,"Playland","FL","Miami-Fort Lauderdale","Broward","Hollywood",5263,212700,0.0240731824747232,0.0645645645645646,0.214734437464306,,,"2018-02","2018-Q1",212700,0,"2018-02"
2018-02-28,203725,"Stonecreek","AZ","Phoenix","Maricopa","Gilbert",5264,266100,0.00719152157456472,0.0114025085518814,0.0605819051414906,0.0880525939230701,0.0125493186923502,"2006-02","2006-Q1",286200,-0.070230607966457,"2005-09"
2018-02-28,161629,"Pimlico Good Neighbors","MD","Baltimore","Baltimore City","Baltimore",5265,68200,0.0364741641337386,0.125412541254125,0.196491228070175,-0.00348238292344505,-0.0265956301255459,"2007-11","2007-Q4",97900,-0.303370786516854,"2006-01"
2018-02-28,269405,"Peachtree Heights East","GA","Atlanta","Fulton","Atlanta",5266,602500,0.00938180599765455,0.0177364864864865,0.025531914893617,0.0851570505678816,0.0406479967137383,"2018-02","2018-Q1",602500,0,"2018-02"
2018-02-28,272774,"Anthony Wayne","IN","Fort Wayne","Allen","Fort Wayne",5267,42200,-0.0117096018735363,-0.00471698113207547,0.0603015075376884,-0.030622117995374,-0.0236292371183356,"2005-07","2005-Q3",58600,-0.279863481228669,
2018-02-28,30225,"Annandale","NJ","New York","Hunterdon","Clinton",5268,354500,-0.00197072072072072,-0.0103294249022892,-0.0217991169977925,0.0196709342179933,-0.011184184883813,"2006-07","2006-Q3",431500,-0.178447276940904,"2004-02"
2018-02-28,417131,"Crosswinds Colony","FL","Tampa","Pinellas","Saint Petersburg",5269,106900,0.0219885277246654,0.0470127326150832,0.0885947046843177,0.132434684454614,-0.00339684473039481,"2006-08","2006-Q3",134600,-0.205794947994056,"2005-06"
2018-02-28,422894,"The Vineyards at Heritage","TX","Dallas-Fort Worth","Tarrant","Fort Worth",5270,236900,-0.00294612794612795,0.0119607005553182,0.086697247706422,0.0922348230000971,,"2018-01","2018-Q1",237600,-0.00294612794612795,"2018-01"
2018-02-28,418083,"Melrose Place","OK","Tulsa","Tulsa","Tulsa",5271,68800,0.0284005979073244,0.0162481536189069,-0.0185449358059914,-0.0382184710874658,,"2012-12","2012-Q4",87200,-0.211009174311927,
2018-02-28,399378,"Leisureville","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",5272,138000,0.018450184501845,0.0352588147036759,0.0883280757097792,0.144418190467597,0.0211861123858659,"2007-03","2007-Q1",188600,-0.268292682926829,"2005-03"
2018-02-28,417836,"Meridian Hills","AZ","Phoenix","Maricopa","Mesa",5273,252100,0.0132636655948553,0.0235485180673975,0.0791952054794521,0.0987872808077783,0.0102316753788101,"2006-05","2006-Q2",266100,-0.0526118000751597,"2005-10"
2018-02-28,273225,"Cherokee Park","TN","Nashville","Davidson","Nashville",5274,579800,0.0048526863084922,0.0351722906623817,0.0919020715630885,0.09170311418438,0.0442887238017713,"2018-02","2018-Q1",579800,0,"2018-02"
2018-02-28,414571,"Springfield","AZ","Phoenix","Maricopa","Chandler",5275,241200,-0.000414421881475342,0.00667779632721202,0.0943738656987296,0.0594582085551185,0.0137553444548824,"2006-06","2006-Q2",256300,-0.0589153335934452,"2006-01"
2018-02-28,267977,"Tempe Gardens","AZ","Phoenix","Maricopa","Tempe",5276,281100,-0.0063626723223754,-0.00354484225451967,0.0920745920745921,0.102335265968342,0.0160598284042446,"2017-12","2017-Q4",283300,-0.00776561948464525,"2017-11"
2018-02-28,271840,"Columbia Way","WA","Portland","Clark","Vancouver",5277,311600,-0.00160205062479974,0.00257400257400257,0.0331564986737401,0.112562074711711,0.0180340494141134,"2018-01","2018-Q1",312100,-0.00160205062479974,"2017-12"
2018-02-28,276328,"Fairmount","VA","Richmond","Richmond City","Richmond",5278,139800,0,0.00143266475644699,0.321361058601134,0.105413469614652,,"2017-12","2017-Q4",140000,-0.00142857142857143,"2017-12"
2018-02-28,272525,"Fulton","OK","Tulsa","Tulsa","Tulsa",5279,120300,-0.00331400165700083,0,0.0506550218340611,0.0309392185023314,0.0154501147421353,"2017-12","2017-Q4",121000,-0.00578512396694215,"2017-11"
2018-02-28,269145,"Pineloch","FL","Orlando","Orange","Orlando",5280,157100,0.00319284802043423,-0.024223602484472,-0.0367872470876763,0.0845408150494837,,"2017-09","2017-Q3",167400,-0.0615292712066906,"2017-06"
2018-02-28,416994,"Laurelwood","CA","San Francisco","San Mateo","San Mateo",5281,1991800,0.00998935145276609,0.0416819204016526,0.194697696737044,0.139819028124022,0.0685660497895166,"2018-02","2018-Q1",1991800,0,"2018-02"
2018-02-28,422803,"Fox Run","TX","Dallas-Fort Worth","Tarrant","Fort Worth",5282,167400,0.00299580587177951,0.0269938650306748,0.0984251968503937,0.0872133382999063,0.0349764632567018,"2018-02","2018-Q1",167400,0,"2018-02"
2018-02-28,123765,"Broadwater","FL","Tampa","Pinellas","Saint Petersburg",5283,554100,0.00708833151581243,0.0206299502670842,0.0421290201241301,0.0846480030099195,0.00874406776507231,"2006-05","2006-Q2",580600,-0.0456424388563555,"2005-12"
2018-02-28,273808,"Gaslamp Quarter","CA","San Diego","San Diego","San Diego",5284,440500,0.00639707562257254,0.0105528791007112,0.0386701249705258,0.0842995195405669,0.0067844625590967,"2006-05","2006-Q2",468800,-0.0603668941979522,"2004-09"
2018-02-28,417548,"The Gardens","AZ","Phoenix","Maricopa","Gilbert",5285,216900,0.00463177396943029,0.0159250585480094,0.0937972768532526,0.0915064420922251,0.00386129604380359,"2006-04","2006-Q2",257200,-0.156687402799378,"2005-07"
2018-02-28,417978,"Ranch Acres","OK","Tulsa","Tulsa","Tulsa",5286,371800,-0.00667913438418381,-0.013531440700451,-0.00214707461084273,0.0508780752416704,0.0299829192477679,"2017-12","2017-Q4",378700,-0.0182202270926855,"2017-11"
2018-02-28,275056,"Pleasant Valley","KS","Wichita","Sedgwick","Wichita",5287,132600,-0.000753579502637528,0.00836501901140684,0.0223592906707787,0.0434454454595319,0.0182152337275572,"2018-01","2018-Q1",132700,-0.000753579502637528,"2018-01"
2018-02-28,344016,"Jackson Place","WA","Seattle","King","Seattle",5288,607900,0.0155362512529235,0.0235729920862098,0.185914943425673,0.151017670844718,0.0442934904305485,"2018-02","2018-Q1",607900,0,"2018-02"
2018-02-28,270444,"Netherwood Park","NM","Albuquerque","Bernalillo","Albuquerque",5289,258400,-0.00615384615384615,-0.0263752825923135,-0.048951048951049,0.0222292479364146,0.000777306632533836,"2017-06","2017-Q2",278300,-0.0715055695292849,"2016-10"
2018-02-28,270395,"Fair Heights","NM","Albuquerque","Bernalillo","Albuquerque",5290,158400,0.0050761421319797,0.0089171974522293,-0.00126103404791929,0.031418854033521,-0.0179221931086679,"2007-08","2007-Q3",191900,-0.174570088587806,"2006-02"
2018-02-28,416192,"Maximo","FL","Tampa","Pinellas","Saint Petersburg",5291,287700,0.00982800982800983,0.00805886475122635,0.161954765751212,0.108879911043174,0.0223255780175047,"2018-02","2018-Q1",287700,0,"2018-02"
2018-02-28,271868,"Father Blanchet Park","WA","Portland","Clark","Vancouver",5292,375700,0.00266880170803309,0.0181571815718157,0.0902495647127104,0.101686531190421,0.0249986867101673,"2018-02","2018-Q1",375700,0,"2018-02"
2018-02-28,395966,"Sunnyside-Tahoe City","CA","Sacramento","Placer","Tahoe City",5293,650000,0.00277692070348658,0.00061576354679803,0.0108864696734059,0.0611023740615402,0.0177001119796445,"2005-12","2005-Q4",655100,-0.00778507098152954,"2005-05"
2018-02-28,273551,"East High","OH","Youngstown","Mahoning","Youngstown",5294,34400,-0.0171428571428571,-0.0444444444444444,0.0487804878048781,0.0197196064954692,,"2017-11","2017-Q4",36000,-0.0444444444444444,"2017-08"
2018-02-28,343442,"Lakeshore","FL","Lakeland","Polk","Lakeland",5295,102400,0.022977022977023,0.0427698574338086,0.238210399032648,0.14470201333095,-0.0114514741876144,"2006-11","2006-Q4",117200,-0.126279863481229,"2006-04"
2018-02-28,269540,"Northwest","ID","Boise City","Ada","Boise",5296,212600,0.00662878787878788,0.0360623781676413,0.180455302609661,0.100346762504906,0.0122653336239922,"2018-02","2018-Q1",212600,0,"2018-02"
2018-02-28,416484,"Priest Lake Park","TN","Nashville","Davidson","Nashville",5297,235800,0.00683176771989752,0.0378521126760563,0.158722358722359,0.0973347169634991,0.0378046799035705,"2018-02","2018-Q1",235800,0,"2018-02"
2018-02-28,275050,"Plaza Westport","MO","Kansas City","Jackson","Kansas City",5298,169300,0.0125598086124402,0.034208918753818,0.196466431095406,0.0634021188891012,,"2018-02","2018-Q1",169300,0,"2018-02"
2018-02-28,269785,"Christopher","MD","Baltimore","Baltimore City","Baltimore",5299,160900,0.0177103099304238,0.0347266881028939,0.0196451204055767,0.0253060970522485,0.0017570728249201,"2007-07","2007-Q3",179300,-0.102621305075293,"2006-09"
2018-02-28,417640,"Bridges at Gilbert","AZ","Phoenix","Maricopa","Gilbert",5300,423500,0.00713436385255648,0.0112225405921681,0.0748730964467005,0.0849589669976654,,"2018-02","2018-Q1",423500,0,"2018-02"
2018-02-28,276493,"Oak Meyer Gardens","MO","Kansas City","Jackson","Kansas City",5301,273900,-0.000364963503649635,-0.00976138828633406,0.089065606361829,0.0565881593476156,,"2017-11","2017-Q4",276600,-0.00976138828633406,"2017-10"
2018-02-28,422831,"Marine Creek","TX","Dallas-Fort Worth","Tarrant","Fort Worth",5302,188500,0.00586979722518677,0.0250135943447526,0.128067025733094,0.0937976186601322,0.033411168152393,"2018-02","2018-Q1",188500,0,"2018-02"
2018-02-28,275140,"Red Bridge North","MO","Kansas City","Jackson","Kansas City",5303,183700,0.00437397484964461,0.00382513661202186,0.0947556615017878,0.0627569951747737,,"2018-02","2018-Q1",183700,0,"2018-02"
2018-02-28,234314,"Irving","OK","Tulsa","Tulsa","Tulsa",5304,62300,-0.00637958532695375,-0.0032,-0.0126782884310618,0.0252388892436199,0.0214232778080301,"2017-04","2017-Q2",66800,-0.0673652694610778,"2017-01"
2018-02-28,272133,"Historic Third Ward","WI","Milwaukee","Milwaukee","Milwaukee",5305,343000,0.00233781414377557,0.00941730429664508,0.047648136835675,0.055839018641721,0.00702804628732046,"2018-02","2018-Q1",343000,0,"2018-02"
2018-02-28,184670,"Union Ridge","NC","Winston-Salem","Forsyth","Winston-Salem",5306,89500,0.00336322869955157,0.00561797752808989,0.106304079110012,0.0450563734483398,-0.0122108482382376,"2008-07","2008-Q3",102600,-0.127680311890838,"2002-09"
2018-02-28,274507,"Mesquite Ranch","AZ","Tucson","Pima","Tucson",5307,224100,0.00358262427227944,0.0336715867158672,0.052112676056338,0.0305450115512393,-0.00371586495133791,"2006-06","2006-Q2",285700,-0.215610780539027,"2005-03"
2018-02-28,268889,"Beacon Hills and Harbour","FL","Jacksonville","Duval","Jacksonville",5308,279700,0.00611510791366906,0.0283088235294118,0.0487439070116235,0.0513006143190951,-0.00180532636737629,"2007-04","2007-Q2",310800,-0.10006435006435,"2005-10"
2018-02-28,417484,"Cheyenne Park","OK","Tulsa","Tulsa","Tulsa",5309,65400,0.00153139356814701,-0.0424597364568082,-0.0480349344978166,0.0232502012026556,,"2017-04","2017-Q2",72700,-0.10041265474553,"2016-09"
2018-02-28,269524,"Central Rim","ID","Boise City","Ada","Boise",5310,227200,0.0133809099018733,0.0431588613406795,0.213675213675214,0.12020754327493,0.0138002293805255,"2018-02","2018-Q1",227200,0,"2018-02"
2018-02-28,273510,"Druid Hills North","NC","Charlotte","Mecklenburg","Charlotte",5311,88000,0.0103329506314581,0.11251580278129,0.268011527377522,0.119702205280432,0.0120061781756171,"2018-02","2018-Q1",88000,0,"2018-02"
2018-02-28,271875,"Forest Ridge","WA","Portland","Clark","Vancouver",5312,291800,-0.000684931506849315,0.0199231038098567,0.0928838951310861,0.109320640721756,0.0279944432108163,"2018-01","2018-Q1",292000,-0.000684931506849315,"2018-01"
2018-02-28,737824,"The Heights","FL","Tampa","Pasco","New Port Richey",5313,59300,0.0189003436426117,0.0477031802120141,0.220164609053498,0.116363728426128,-0.0226917012054521,"2006-11","2006-Q4",91900,-0.354733405875952,"2004-10"
2018-02-28,200495,"East Side","OH","Youngstown","Mahoning","Youngstown",5314,34800,-0.0224719101123596,-0.0413223140495868,0.045045045045045,0.0220800938152379,,"2017-12","2017-Q4",36400,-0.043956043956044,"2017-08"
2018-02-28,343306,"Island Estate Civic Association","FL","Tampa","Pinellas","Clearwater",5315,351800,0.00773417358922945,0.0138328530259366,0.0442267735233007,0.0794857623736156,0.00970868610693176,"2006-11","2006-Q4",435400,-0.19200734956362,"2005-02"
2018-02-28,737873,"Cedar Forest","NC","Winston-Salem","Forsyth","Winston-Salem",5316,132500,0.0045489006823351,0.0200153964588145,0.0711398544866613,0.0415449963104506,-0.000751600648028594,"2008-06","2008-Q2",135700,-0.023581429624171,"2008-01"
2018-02-28,274971,"Park Place","TX","San Antonio","Bexar","San Antonio",5317,180400,0.00333704115684093,0.0134831460674157,0.0979914790018259,0.0532208781124186,0.0190338102190841,"2018-02","2018-Q1",180400,0,"2018-02"
2018-02-28,127516,"Cabbagetown","GA","Atlanta","Fulton","Atlanta",5318,348300,0.0119116792562464,0.041878552198624,0.188331627430911,0.151421993759275,0.0554176558172699,"2018-02","2018-Q1",348300,0,"2018-02"
2018-02-28,270657,"Highland Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",5319,99300,0.00506072874493927,0.0496828752642706,0.242803504380476,0.118595937988363,,"2018-02","2018-Q1",99300,0,"2018-02"
2018-02-28,275869,"Village at Fishers Landing","WA","Portland","Clark","Vancouver",5320,463800,0.00107921433196633,0.00498374864572048,0.0263332595707015,0.065579020264473,0.00953740964067484,"2018-02","2018-Q1",463800,0,"2018-02"
2018-02-28,275189,"River Walk","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",5321,293100,0.0145379023883697,0.0219665271966527,0.0604196816208394,0.0816085847991575,0.00497840659826876,"2006-04","2006-Q2",360100,-0.186059427936684,"2005-02"
2018-02-28,275215,"Riviera","CA","Santa Maria-Santa Barbara","Santa Barbara","Santa Barbara",5322,2114200,0.0084907460408319,0.0385616741170113,0.064927215030474,0.072847068413489,0.00943486827343976,"2018-02","2018-Q1",2114200,0,"2018-02"
2018-02-28,204961,"Dawson","OK","Tulsa","Tulsa","Tulsa",5323,53500,-0.00925925925925926,-0.0129151291512915,-0.0580985915492958,0.0311176462162959,0.0165524535656998,"2017-04","2017-Q2",60000,-0.108333333333333,"2016-09"
2018-02-28,269374,"Margaret Mitchell","GA","Atlanta","Fulton","Atlanta",5324,805700,-0.00494010127207608,-0.0180377818403413,-0.0309117151792158,0.0632931932912606,0.0267609065764165,"2017-04","2017-Q2",836800,-0.0371653919694073,"2016-10"
2018-02-28,275729,"The Vineyard","TX","San Antonio","Bexar","San Antonio",5325,383700,0.0100026322716504,0.0295143547088811,0.0389926888708367,0.0340830502192142,0.0162429876875805,"2018-02","2018-Q1",383700,0,"2018-02"
2018-02-28,416074,"Table Mesa North","CO","Boulder","Boulder","Boulder",5326,937900,-0.000958670643374521,0.00546740994854202,0.0246913580246914,0.0843561805138529,0.0516163936307301,"2017-08","2017-Q3",940100,-0.0023401765769599,"2017-08"
2018-02-28,343331,"Sand Key Civic Association","FL","Tampa","Pinellas","Clearwater",5327,537600,0.00429665608070241,-0.00499722376457524,0.0670901151250496,0.0711208938094146,0.0151167081976267,"2006-01","2006-Q1",599300,-0.102953445686634,"2005-07"
2018-02-28,403196,"Portola Springs","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",5328,847300,0.00224745682517152,0.0163128223581624,0.0220747889022919,0.0512003449552572,-0.00177645280662853,"2008-01","2008-Q1",864200,-0.0195556584124045,"2007-09"
2018-02-28,274465,"McGuire","VA","Richmond","Richmond City","Richmond",5329,123800,0.0368509212730318,0.0755864465682016,0.211350293542074,0.0842966586790883,0.0060097954252869,"2018-02","2018-Q1",123800,0,"2018-02"
2018-02-28,417948,"Sierra Ranch","AZ","Phoenix","Maricopa","Mesa",5330,320200,0.00250469630557295,0.0123300663926652,0.0606160980457105,0.0549104713059285,0.00198910933000063,"2006-03","2006-Q1",390500,-0.180025608194622,"2005-06"
2018-02-28,623378,"Poet's Quarter","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","San Marino",5331,3757700,0.00858898998845854,0.0548818146089495,0.130679424685563,0.110709370446449,0.0504563281945223,"2018-02","2018-Q1",3757700,0,"2018-02"
2018-02-28,270466,"Piedras Marcadas","NM","Albuquerque","Bernalillo","Albuquerque",5332,248500,-0.00240867121637896,-0.0119284294234592,-0.0220385674931129,0.00986269775823678,-0.0121807949876701,"2007-05","2007-Q2",286100,-0.131422579517651,"2006-04"
2018-02-28,276268,"Colonialtown South","FL","Orlando","Orange","Orlando",5333,298700,0.009462656302805,0.0360735345126604,0.0641254007837549,0.115805703520669,0.00407373684924095,"2007-05","2007-Q2",310700,-0.0386224654007081,"2006-01"
2018-02-28,417119,"Pasadena On The Gulf","FL","Tampa","Pinellas","Saint Petersburg",5334,245000,0.0187110187110187,0.041223969400765,0.175059952038369,0.140619763831699,0.02547980099465,"2018-02","2018-Q1",245000,0,"2018-02"
2018-02-28,276082,"Willow Lawn","VA","Richmond","Richmond City","Richmond",5335,343700,0.00497076023391813,0.0339951865222623,0.0876582278481013,0.0603574749201117,0.0249610275618726,"2018-02","2018-Q1",343700,0,"2018-02"
2018-02-28,276094,"Wilton","VA","Richmond","Richmond City","Richmond",5336,1090200,0.00925754489909276,0.0277149321266968,0.0842366981601193,0.051134606966472,0.00678668101609436,"2018-02","2018-Q1",1090200,0,"2018-02"
2018-02-28,343588,"Reston Heights","WI","Madison","Dane","Madison",5337,252200,0.00158856235107228,0.0100120144173008,0.04,0.0398896747417237,0.0108503504031068,"2018-02","2018-Q1",252200,0,"2018-02"
2018-02-28,270552,"Willow Wood","NM","Albuquerque","Bernalillo","Albuquerque",5338,237000,0.00508905852417303,-0.0214698596201486,-0.0489566613162119,0.0289334923103028,-0.0042451670348318,"2007-01","2007-Q1",254900,-0.070223617104747,"2006-07"
2018-02-28,417861,"Royal Palms","AZ","Phoenix","Maricopa","Mesa",5339,255600,0.00748916042569965,0.0215827338129496,0.0984099699183498,0.0861340986620474,0.0131034625871911,"2018-02","2018-Q1",255600,0,"2018-02"
2018-02-28,273423,"Cumberland Gardens","TN","Nashville","Davidson","Nashville",5340,148000,0.00611828687967369,0.0771470160116448,0.241610738255034,0.164546229536535,0.0666943614474433,"2018-02","2018-Q1",148000,0,"2018-02"
